Instrument Token,Exchange Token,Trading Symbol,Name,Last Price,Expiry,Strike,Tick Size,Lot Size,Instrument Type,Segment,Exchange,Expiry Date
10920962,42660,NIFTY25O1424750PE,"NIFTY",0,2025-10-14,24750,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13565442,52990,BANKNIFTY25OCT53700CE,"BANKNIFTY",0,2025-10-28,53700,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10955778,42796,NIFTY25O1427150PE,"NIFTY",0,2025-10-14,27150,0.05,75,PE,NFO-OPT,NFO,2025-10-14
15097090,58973,NIFTY25OCT25850PE,"NIFTY",0,2025-10-28,25850,0.05,75,PE,NFO-OPT,NFO,2025-10-28
15130882,59105,NIFTY25OCT26850CE,"NIFTY",0,2025-10-28,26850,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15038210,58743,NIFTY25OCT23400PE,"NIFTY",0,2025-10-28,23400,0.05,75,PE,NFO-OPT,NFO,2025-10-28
13589250,53083,BANKNIFTY25OCT55300PE,"BANKNIFTY",0,2025-10-28,55300,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15087874,58937,NIFTY25OCT25450PE,"NIFTY",0,2025-10-28,25450,0.05,75,PE,NFO-OPT,NFO,2025-10-28
15050754,58792,NIFTY25OCT24500CE,"NIFTY",0,2025-10-28,24500,0.05,75,CE,NFO-OPT,NFO,2025-10-28
10932994,42707,NIFTY25O1425500CE,"NIFTY",0,2025-10-14,25500,0.05,75,CE,NFO-OPT,NFO,2025-10-14
10901762,42585,NIFTY25O1423500CE,"NIFTY",0,2025-10-14,23500,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13598466,53119,BANKNIFTY25OCT56900PE,"BANKNIFTY",0,2025-10-28,56900,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13588482,53080,BANKNIFTY25OCT55200CE,"BANKNIFTY",0,2025-10-28,55200,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10902274,42587,NIFTY25O1423550CE,"NIFTY",0,2025-10-14,23550,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13549058,52926,BANKNIFTY25OCT50800CE,"BANKNIFTY",0,2025-10-28,50800,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15085826,58929,NIFTY25OCT25300CE,"NIFTY",0,2025-10-28,25300,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13554178,52946,BANKNIFTY25OCT51700CE,"BANKNIFTY",0,2025-10-28,51700,0.05,35,CE,NFO-OPT,NFO,2025-10-28
10918914,42652,NIFTY25O1424650PE,"NIFTY",0,2025-10-14,24650,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13561090,52973,BANKNIFTY25OCT52900PE,"BANKNIFTY",0,2025-10-28,52900,0.05,35,PE,NFO-OPT,NFO,2025-10-28
15103490,58998,NIFTY25OCT25950CE,"NIFTY",0,2025-10-28,25950,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13564418,52986,BANKNIFTY25OCT53500CE,"BANKNIFTY",0,2025-10-28,53500,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15133442,59115,NIFTY25OCT27100CE,"NIFTY",0,2025-10-28,27100,0.05,75,CE,NFO-OPT,NFO,2025-10-28
13589762,53085,BANKNIFTY25OCT55400PE,"BANKNIFTY",0,2025-10-28,55400,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13653250,53333,BANKNIFTY25OCT59300PE,"BANKNIFTY",0,2025-10-28,59300,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13544706,52909,BANKNIFTY25OCT50000PE,"BANKNIFTY",0,2025-10-28,50000,0.05,35,PE,NFO-OPT,NFO,2025-10-28
10925314,42677,NIFTY25O1425050CE,"NIFTY",0,2025-10-14,25050,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15026178,58696,NIFTY25OCT22600PE,"NIFTY",0,2025-10-28,22600,0.05,75,PE,NFO-OPT,NFO,2025-10-28
10937602,42725,NIFTY25O1425900CE,"NIFTY",0,2025-10-14,25900,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13599490,53123,BANKNIFTY25OCT57000PE,"BANKNIFTY",0,2025-10-28,57000,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13587202,53075,BANKNIFTY25OCT54900PE,"BANKNIFTY",0,2025-10-28,54900,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13597186,53114,BANKNIFTY25OCT56700CE,"BANKNIFTY",0,2025-10-28,56700,0.05,35,CE,NFO-OPT,NFO,2025-10-28
13595906,53109,BANKNIFTY25OCT56400PE,"BANKNIFTY",0,2025-10-28,56400,0.05,35,PE,NFO-OPT,NFO,2025-10-28
10947330,42763,NIFTY25O1426600CE,"NIFTY",0,2025-10-14,26600,0.05,75,CE,NFO-OPT,NFO,2025-10-14
13538818,52886,BANKNIFTY25OCT49300CE,"BANKNIFTY",0,2025-10-28,49300,0.05,35,CE,NFO-OPT,NFO,2025-10-28
15088130,58938,NIFTY25OCT25500CE,"NIFTY",0,2025-10-28,25500,0.05,75,CE,NFO-OPT,NFO,2025-10-28
15087618,58936,NIFTY25OCT25450CE,"NIFTY",0,2025-10-28,25450,0.05,75,CE,NFO-OPT,NFO,2025-10-28
10922754,42667,NIFTY25O1424850CE,"NIFTY",0,2025-10-14,24850,0.05,75,CE,NFO-OPT,NFO,2025-10-14
15047682,58780,NIFTY25OCT24300CE,"NIFTY",0,2025-10-28,24300,0.05,75,CE,NFO-OPT,NFO,2025-10-28
10948866,42769,NIFTY25O1426700CE,"NIFTY",0,2025-10-14,26700,0.05,75,CE,NFO-OPT,NFO,2025-10-14
10950658,42776,NIFTY25O1426850PE,"NIFTY",0,2025-10-14,26850,0.05,75,PE,NFO-OPT,NFO,2025-10-14
13758722,53745,BANKNIFTY25OCT60200PE,"BANKNIFTY",0,2025-10-28,60200,0.05,35,PE,NFO-OPT,NFO,2025-10-28
13599746,53124,BANKNIFTY25OCT57100CE,"BANKNIFTY",0,2025-10-28,57100,0.05,35,CE,NFO-OPT,NFO,2025-10-28
